source_id,corpus,folder_name,rank,section_id,chapter_id,chapter_title,section_title,similarity_score,candidate_band,mapping_grade,status,rationale
B0012,book,Alastair Duncan：《American Art Deco (1986)》，1986,6,5.5,CH05,第五章　商业现代性：装饰艺术、流线型与工业设计职业,工业设计职业的形成,0.358426,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0012,book,Alastair Duncan：《American Art Deco (1986)》，1986,7,16.3,CH16,第十六章　算法、人工智能与中国当代设计转型（2008—至今）,推荐、搜索与可见性政治,0.345294,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0012,book,Alastair Duncan：《American Art Deco (1986)》，1986,8,5.6,CH05,第五章　商业现代性：装饰艺术、流线型与工业设计职业,人体测量、家务与效率,0.339701,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0013,book,Alexander Lavrentiev：《Alexander Rodchenko Photography 1924-1954》,1,3.4,CH03,第三章　战争、革命与先锋派的视觉—物质实验,俄国构成主义与生产主义,0.446892,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0013,book,Alexander Lavrentiev：《Alexander Rodchenko Photography 1924-1954》,2,5.4,CH05,第五章　商业现代性：装饰艺术、流线型与工业设计职业,流线型的媒介迁移,0.358398,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0013,book,Alexander Lavrentiev：《Alexander Rodchenko Photography 1924-1954》,3,7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,0.354317,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0013,book,Alexander Lavrentiev：《Alexander Rodchenko Photography 1924-1954》,4,8.3,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,苏联及社会主义现代主义,0.350213,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0013,book,Alexander Lavrentiev：《Alexander Rodchenko Photography 1924-1954》,5,3.2,CH03,第三章　战争、革命与先锋派的视觉—物质实验,未来主义,0.338141,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0013,book,Alexander Lavrentiev：《Alexander Rodchenko Photography 1924-1954》,6,3.1,CH03,第三章　战争、革命与先锋派的视觉—物质实验,战争、都市与机械感知,0.332076,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0013,book,Alexander Lavrentiev：《Alexander Rodchenko Photography 1924-1954》,7,3.3,CH03,第三章　战争、革命与先锋派的视觉—物质实验,达达与蒙太奇,0.323158,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0013,book,Alexander Lavrentiev：《Alexander Rodchenko Photography 1924-1954》,8,4.3,CH04,第四章　制度化的现代主义：制造联盟、包豪斯与设计教育,1923年的制度转向,0.314894,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0014,book,"Alexey Brodovitch：《Kerry William Purcell; Alexey Brodovitch -- 2002, 2002 -- Pha",1,3.6,CH03,第三章　战争、革命与先锋派的视觉—物质实验,新摄影、新字体与展览设计,0.411709,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0014,book,"Alexey Brodovitch：《Kerry William Purcell; Alexey Brodovitch -- 2002, 2002 -- Pha",2,1.6,CH01,第一章　工业化、劳动分工与“设计”的生成,“工业艺术”“装饰艺术”与“设计”,0.393488,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0014,book,"Alexey Brodovitch：《Kerry William Purcell; Alexey Brodovitch -- 2002, 2002 -- Pha",3,9.4,CH09,第九章　消费社会、家庭、性别与企业形象,青年文化、亚文化使用与商业吸收,0.371115,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0014,book,"Alexey Brodovitch：《Kerry William Purcell; Alexey Brodovitch -- 2002, 2002 -- Pha",4,4.2,CH04,第四章　制度化的现代主义：制造联盟、包豪斯与设计教育,魏玛包豪斯与基础课程,0.366391,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0014,book,"Alexey Brodovitch：《Kerry William Purcell; Alexey Brodovitch -- 2002, 2002 -- Pha",5,3.2,CH03,第三章　战争、革命与先锋派的视觉—物质实验,未来主义,0.363116,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0014,book,"Alexey Brodovitch：《Kerry William Purcell; Alexey Brodovitch -- 2002, 2002 -- Pha",6,4.3,CH04,第四章　制度化的现代主义：制造联盟、包豪斯与设计教育,1923年的制度转向,0.360619,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0014,book,"Alexey Brodovitch：《Kerry William Purcell; Alexey Brodovitch -- 2002, 2002 -- Pha",7,3.4,CH03,第三章　战争、革命与先锋派的视觉—物质实验,俄国构成主义与生产主义,0.352064,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0014,book,"Alexey Brodovitch：《Kerry William Purcell; Alexey Brodovitch -- 2002, 2002 -- Pha",8,6.4,CH06,第六章　东亚转译与中国现代设计的形成（1895—1949）,上海都市消费文化,0.342529,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0015,book,Alice Rawsthorn：《Hello World Where Design Meets Life》，2013,1,14.2,CH14,第十四章　交互、服务与平台：数字设计的制度化,图形用户界面与交互范式,0.452559,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0015,book,Alice Rawsthorn：《Hello World Where Design Meets Life》，2013,2,9.6,CH09,第九章　消费社会、家庭、性别与企业形象,瑞士平面与国际主义传播,0.423857,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0015,book,Alice Rawsthorn：《Hello World Where Design Meets Life》，2013,3,12.7,CH12,第十二章　设计责任的扩展：伦理、生态、参与和包容,社会创新、社区设计与正义,0.378539,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0015,book,Alice Rawsthorn：《Hello World Where Design Meets Life》，2013,4,1.5,CH01,第一章　工业化、劳动分工与“设计”的生成,工厂中的匿名设计,0.372125,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0015,book,Alice Rawsthorn：《Hello World Where Design Meets Life》，2013,5,13.1,CH13,第十三章　全球生产、品牌系统与中国设计转型（1978—2008）,后福特生产与供应链,0.368128,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0015,book,Alice Rawsthorn：《Hello World Where Design Meets Life》，2013,6,8.6,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,拉丁美洲与非洲的现代化项目,0.359523,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0015,book,Alice Rawsthorn：《Hello World Where Design Meets Life》，2013,7,7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,0.354825,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0015,book,Alice Rawsthorn：《Hello World Where Design Meets Life》，2013,8,4.3,CH04,第四章　制度化的现代主义：制造联盟、包豪斯与设计教育,1923年的制度转向,0.352709,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0016,book,Alison Black：《Information Design. Research and practice》,1,7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,0.406567,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0016,book,Alison Black：《Information Design. Research and practice》,2,3.6,CH03,第三章　战争、革命与先锋派的视觉—物质实验,新摄影、新字体与展览设计,0.369313,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0016,book,Alison Black：《Information Design. Research and practice》,3,14.3,CH14,第十四章　交互、服务与平台：数字设计的制度化,HCI与设计方法的汇合,0.368543,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0016,book,Alison Black：《Information Design. Research and practice》,4,14.2,CH14,第十四章　交互、服务与平台：数字设计的制度化,图形用户界面与交互范式,0.353947,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0016,book,Alison Black：《Information Design. Research and practice》,5,10.4,CH10,第十章　新中国设计制度的重组（1949—1978）,大型公共活动与公共建筑,0.341048,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0016,book,Alison Black：《Information Design. Research and practice》,6,4.3,CH04,第四章　制度化的现代主义：制造联盟、包豪斯与设计教育,1923年的制度转向,0.313175,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0016,book,Alison Black：《Information Design. Research and practice》,7,9.7,CH09,第九章　消费社会、家庭、性别与企业形象,信息设计、公共可读性与使用者能动性,0.311697,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0016,book,Alison Black：《Information Design. Research and practice》,8,0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,0.309226,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0017,book,Alison J. Clarke (ed.)：《Design Anthropology Object Cultures in Transition》,1,15.7,CH15,第十五章　批判、推测、转型与多元世界设计,多元世界与自主性,0.545377,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
